date,title,source,event,trade_date,relative_day,compound,bert_label,bert_score
2023-02-17,Kevin Durant sets tone for Suns tenure with introductory press conference - PHNX Sports,PHNX Sports,Durant to Suns,2023-02-09,8,0.0,POSITIVE,0.9922388792037964
2023-02-17,Kevin Durant calls out the NBA for the lack of stars in recent NBA dunk contests -“It used to be sacred to be a part of All-Star Weekend” - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,8,-0.3182,NEGATIVE,-0.9940133690834045
2023-02-17,The Ultimate All-Star Team | Golden State Warriors - NBA.com,NBA.com,Durant to Suns,2023-02-09,8,0.0,POSITIVE,0.9994357228279114
2023-02-17,Kevin Durant on Suns Trade: 'I Can See Myself Being Here for the Rest of My Career' - Bleacher Report,Bleacher Report,Durant to Suns,2023-02-09,8,0.0,POSITIVE,0.9475510716438293
2023-02-17,Kevin Durant haters continue to call him a ring chaser - The Providence Journal,The Providence Journal,Durant to Suns,2023-02-09,8,-0.4939,NEGATIVE,-0.8604886531829834
2023-02-17,"Kevin Durant talks Suns' title hopes, 'ups and downs' with Nets - ESPN Philippines",ESPN Philippines,Durant to Suns,2023-02-09,8,0.4215,POSITIVE,0.9650910496711731
2023-02-17,"Kevin Durant Reveals Difference Between Chris Paul, Kyrie Irving, and Steph Curry - Sports Illustrated",Sports Illustrated,Durant to Suns,2023-02-09,8,0.0,POSITIVE,0.9969093203544617
2023-02-17,Phoenix Suns introduce Kevin Durant - azcentral.com and The Arizona Republic,azcentral.com and The Arizona Republic,Durant to Suns,2023-02-09,8,0.0,POSITIVE,0.9958248138427734
2023-02-17,Kevin Durant jokes about the Nets big three with Harden and Irving - BasketNews.com,BasketNews.com,Durant to Suns,2023-02-09,8,0.25,POSITIVE,0.9568436145782471
2023-02-17,Kevin Durant and Kyrie Irving: Players forcing trades ‘great’ for NBA - New York Post,New York Post,Durant to Suns,2023-02-09,8,0.0,POSITIVE,0.9932870268821716
2023-02-17,"Durant cheered by fans, says Suns have ‘all the pieces’ - KOLD",KOLD,Durant to Suns,2023-02-09,8,0.5106,POSITIVE,0.999371349811554
2023-02-17,Ja Morant on Kevin Durant joining Phoenix Suns: 'I'm ready' and more from NBA All-Star Media Day - The Commercial Appeal,The Commercial Appeal,Durant to Suns,2023-02-09,8,0.3612,POSITIVE,0.5196571946144104
2023-02-17,"Kevin Durant Reveals It Was ""Tough To Stomach"" Kyrie Irving Trade Request From Brooklyn Nets - Cassius Life",Cassius Life,Durant to Suns,2023-02-09,8,-0.128,NEGATIVE,-0.9990265369415283
2023-02-17,‘Emotional’ Durant breaks silence on ‘terrible’ Nets moves - and why Kyrie trade was ‘hard to stomach’ - Fox Sports,Fox Sports,Durant to Suns,2023-02-09,8,0.0,NEGATIVE,-0.8438740968704224
2023-02-17,“I didn’t know what was going on with Kyrie and his situation with the organization” – Kevin Durant opens up about leaving Brooklyn Nets - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,8,0.0,POSITIVE,0.9663490056991577
2023-02-17,Kevin Durant mocks Shaq after Rui Hachimura apology goes wrong - New York Post,New York Post,Durant to Suns,2023-02-09,8,-0.7096,NEGATIVE,-0.9963899254798889
2023-02-17,Giannis Antetokounmpo aims dig at LeBron James and Kevin Durant with championship message - The Mirror,The Mirror,Durant to Suns,2023-02-09,8,0.4404,NEGATIVE,-0.782692015171051
2023-02-17,Kevin Durant explains how his trade to the Suns can help Devin Booker - bolavip.com,bolavip.com,Durant to Suns,2023-02-09,8,0.4019,NEGATIVE,-0.95723956823349
2023-02-17,“Can’t take my money and say you want to divorce me” – Charles Barkley blasts Kevin Durant and Kyrie Irving for their trade requests - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,8,0.0772,NEGATIVE,-0.9983298182487488
2023-02-17,"Anthony Edwards thinks ""he is as good as Kyrie Irving and Kevin Durant"" - Basketball Network",Basketball Network,Durant to Suns,2023-02-09,8,0.4404,POSITIVE,0.9980853796005249
2023-02-17,Durant says Suns have ‘all the pieces’ now for title tilt - Times of Malta,Times of Malta,Durant to Suns,2023-02-09,8,0.0,NEGATIVE,-0.536268949508667
2023-02-17,Upset Kevin Durant Goes No Holds Barred on Kyrie Irving - EssentiallySports,EssentiallySports,Durant to Suns,2023-02-09,8,-0.5859,NEGATIVE,-0.9985880255699158
2023-02-17,Kevin Durant Speaks On Chris Paul's Enthusiasm Since Trade To Suns - ClutchPoints,ClutchPoints,Durant to Suns,2023-02-09,8,0.4404,POSITIVE,0.9994258880615234
2023-02-17,Suns star Kevin Durant’s 1-word response to Shaq accidentally calling Rui Hachimura ‘Rudy’ - ClutchPoints,ClutchPoints,Durant to Suns,2023-02-09,8,-0.34,NEGATIVE,-0.9597580432891846
2023-02-17,Suns’ Devin Booker Expects NBA Title After Kevin Durant Trade - NBA Analysis Network,NBA Analysis Network,Durant to Suns,2023-02-09,8,0.0,NEGATIVE,-0.9992198944091797
2023-02-17,Kevin Durant Calls Out Charles Barkley For Wanting To Change Teams Twice During His Career - Fadeaway World,Fadeaway World,Durant to Suns,2023-02-09,8,0.0,NEGATIVE,-0.8923928737640381
2023-02-17,"Kevin Durant On Long-Term Future With Suns: ""I Can See Myself Being Here For The Rest Of My Career. But Who Knows?"" - Fadeaway World",Fadeaway World,Durant to Suns,2023-02-09,8,0.0,NEGATIVE,-0.7572449445724487
2023-02-17,"Kevin Garnett shades Kevin Durant in high praise for Mavs duo Luka Doncic, Kyrie Irving - ClutchPoints",ClutchPoints,Durant to Suns,2023-02-09,8,0.5574,POSITIVE,0.9990187883377075
2023-02-18,"Kyrie Irving and Kevin Durant's trade requests were about seeking control, but also came at a cost for the NBA - Yahoo Sports",Yahoo Sports,Durant to Suns,2023-02-09,9,0.0,NEGATIVE,-0.9982574582099915
2023-02-18,"Kyrie Irving, Kevin Durant defend trade requests: Good for NBA - ESPN",ESPN,Durant to Suns,2023-02-09,9,0.4404,POSITIVE,0.6761496663093567
2023-02-18,Bones Hyland and Kevin Durant represent the duality of player empowerment - The Johns Hopkins News-Letter,The Johns Hopkins News-Letter,Durant to Suns,2023-02-09,9,0.0,POSITIVE,0.9889955520629883
2023-02-18,Kevin Durant calls out the NBA for the lack of stars in recent NBA dunk contests -“It used to be sacred to be a part of All-Star Weekend” - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,9,-0.3182,NEGATIVE,-0.9940133690834045
2023-02-18,"Bradon Miller discusses comparisons, relationship with Kevin Durant - On3",On3,Durant to Suns,2023-02-09,9,0.0,POSITIVE,0.9695724248886108
2023-02-18,"Kevin Durant Reveals Difference Between Chris Paul, Kyrie Irving, and Steph Curry - Sports Illustrated",Sports Illustrated,Durant to Suns,2023-02-09,9,0.0,POSITIVE,0.9969093203544617
2023-02-18,Kevin Durant and Kyrie Irving: Players forcing trades ‘great’ for NBA - New York Post,New York Post,Durant to Suns,2023-02-09,9,0.0,POSITIVE,0.9932870268821716
2023-02-18,Ja Morant on Kevin Durant joining Phoenix Suns: 'I'm ready' and more from NBA All-Star Media Day - The Commercial Appeal,The Commercial Appeal,Durant to Suns,2023-02-09,9,0.3612,POSITIVE,0.5196571946144104
2023-02-18,"Durant, Silver offer differing views on trade demands in NBA - FOX Sports",FOX Sports,Durant to Suns,2023-02-09,9,0.0,POSITIVE,0.9957699179649353
2023-02-18,"Kevin Durant Reveals It Was ""Tough To Stomach"" Kyrie Irving Trade Request From Brooklyn Nets - Cassius Life",Cassius Life,Durant to Suns,2023-02-09,9,-0.128,NEGATIVE,-0.9990265369415283
2023-02-18,Giannis Antetokounmpo aims dig at LeBron James and Kevin Durant with championship message - The Mirror,The Mirror,Durant to Suns,2023-02-09,9,0.4404,NEGATIVE,-0.782692015171051
2023-02-18,Nike KD Buyers Guide - Sole Retriever,Sole Retriever,Durant to Suns,2023-02-09,9,0.0,NEGATIVE,-0.5307664275169373
2023-02-18,Luka Doncic-Kyrie Irving duo receives praise from several NBA stars - BasketNews.com,BasketNews.com,Durant to Suns,2023-02-09,9,0.5574,POSITIVE,0.9993355870246887
2023-02-18,“Can’t take my money and say you want to divorce me” – Charles Barkley blasts Kevin Durant and Kyrie Irving for their trade requests - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,9,0.0772,NEGATIVE,-0.9983298182487488
2023-02-18,"Anthony Edwards thinks ""he is as good as Kyrie Irving and Kevin Durant"" - Basketball Network",Basketball Network,Durant to Suns,2023-02-09,9,0.4404,POSITIVE,0.9980853796005249
2023-02-18,Kevin Durant Speaks On Chris Paul's Enthusiasm Since Trade To Suns - ClutchPoints,ClutchPoints,Durant to Suns,2023-02-09,9,0.4404,POSITIVE,0.9994258880615234
2023-02-18,Kevin Durant Calls Out Charles Barkley For Wanting To Change Teams Twice During His Career - Fadeaway World,Fadeaway World,Durant to Suns,2023-02-09,9,0.0,NEGATIVE,-0.8923928737640381
2023-02-18,"Kevin Garnett shades Kevin Durant in high praise for Mavs duo Luka Doncic, Kyrie Irving - ClutchPoints",ClutchPoints,Durant to Suns,2023-02-09,9,0.5574,POSITIVE,0.9990187883377075
2023-02-19,"Kyrie Irving and Kevin Durant's trade requests were about seeking control, but also came at a cost for the NBA - Yahoo Sports",Yahoo Sports,Durant to Suns,2023-02-09,10,0.0,NEGATIVE,-0.9982574582099915
2023-02-19,Bones Hyland and Kevin Durant represent the duality of player empowerment - The Johns Hopkins News-Letter,The Johns Hopkins News-Letter,Durant to Suns,2023-02-09,10,0.0,POSITIVE,0.9889955520629883
2023-02-19,Suns acquire superstar Kevin Durant - theticker.org,theticker.org,Durant to Suns,2023-02-09,10,0.0,POSITIVE,0.9750130772590637
2023-02-19,"Durant, Silver offer differing views on trade demands in NBA - FOX Sports",FOX Sports,Durant to Suns,2023-02-09,10,0.0,POSITIVE,0.9957699179649353
2023-02-19,Nike KD Buyers Guide - Sole Retriever,Sole Retriever,Durant to Suns,2023-02-09,10,0.0,NEGATIVE,-0.5307664275169373
2023-02-19,Luka Doncic-Kyrie Irving duo receives praise from several NBA stars - BasketNews.com,BasketNews.com,Durant to Suns,2023-02-09,10,0.5574,POSITIVE,0.9993355870246887
2023-02-19,Best NBA Players 2023: The Top 10 Ranking After All-Star Game - International Business Times,International Business Times,Durant to Suns,2023-02-09,10,0.7184,POSITIVE,0.9997963309288025
2023-02-19,Brooklyn’s Dismantled Big Three Balled Together for Barely Two Weeks - FanBuzz,FanBuzz,Durant to Suns,2023-02-09,10,0.0,NEGATIVE,-0.998994767665863
2023-02-19,Analysis | Are trade requests good for the NBA? Depends on whom you ask. - The Washington Post,The Washington Post,Durant to Suns,2023-02-09,10,0.4404,NEGATIVE,-0.9986580610275269
2023-02-19,Brooklyn Nets Starting Lineups In The Last 10 Seasons - Fadeaway World,Fadeaway World,Durant to Suns,2023-02-09,10,0.0,NEGATIVE,-0.972442626953125
2023-02-20,Kevin Durant and the Suns are all-in on an NBA Title chase - FOX Sports,FOX Sports,Durant to Suns,2023-02-09,11,0.0,POSITIVE,0.9849742650985718
2023-02-20,New Suns Owner Opens Up About How They Landed Kevin Durant - Sports Illustrated,Sports Illustrated,Durant to Suns,2023-02-09,11,0.0,POSITIVE,0.9973026514053345
2023-02-20,Suns acquire superstar Kevin Durant - theticker.org,theticker.org,Durant to Suns,2023-02-09,11,0.0,POSITIVE,0.9750130772590637
2023-02-20,Why is acquisition of Kevin Durant such a big deal for the Phoenix Suns? - azcentral.com and The Arizona Republic,azcentral.com and The Arizona Republic,Durant to Suns,2023-02-09,11,0.0,NEGATIVE,-0.9938178658485413
2023-02-20,"Mat Ishbia makes a daring claim about the Phoenix Suns after the Kevin Durant trade – ""This is not about just winning this year, we're going to win again in '27 and '29 and '31"" - Basketball Network",Basketball Network,Durant to Suns,2023-02-09,11,0.546,POSITIVE,0.9994600415229797
2023-02-20,Brooklyn’s Dismantled Big Three Balled Together for Barely Two Weeks - FanBuzz,FanBuzz,Durant to Suns,2023-02-09,11,0.0,NEGATIVE,-0.998994767665863
2023-02-20,Analysis | Are trade requests good for the NBA? Depends on whom you ask. - The Washington Post,The Washington Post,Durant to Suns,2023-02-09,11,0.4404,NEGATIVE,-0.9986580610275269
2023-02-20,“Players should have the right to do that” – Danny Green on teams' hypocrisy following Kevin Durant’s and Kyrie Irving’s trade requests - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,11,0.0,NEGATIVE,-0.9878458380699158
2023-02-20,Brooklyn Nets Starting Lineups In The Last 10 Seasons - Fadeaway World,Fadeaway World,Durant to Suns,2023-02-09,11,0.0,NEGATIVE,-0.972442626953125
2023-02-20,Kevin Durant’s Dating History - OtakuKart,OtakuKart,Durant to Suns,2023-02-09,11,0.0,POSITIVE,0.9908368587493896
2023-02-20,Kevin Durant Joining the Suns and Russell Westbrook Leaving the Lakers 2 Trades Shaking Up the NBA World - EssentiallySports,EssentiallySports,Durant to Suns,2023-02-09,11,-0.1779,NEGATIVE,-0.9868648648262024
2023-02-21,Kevin Durant and the Suns are all-in on an NBA Title chase - FOX Sports,FOX Sports,Durant to Suns,2023-02-09,12,0.0,POSITIVE,0.9849742650985718
2023-02-21,"Kevin Durant targeting March 1 for Suns debut, per sources: Will this latest Super Team work? - The New York Times",The New York Times,Durant to Suns,2023-02-09,12,0.5994,NEGATIVE,-0.9954522252082825
2023-02-21,New Suns Owner Opens Up About How They Landed Kevin Durant - Sports Illustrated,Sports Illustrated,Durant to Suns,2023-02-09,12,0.0,POSITIVE,0.9973026514053345
2023-02-21,Paolo Banchero was surprised to learn Carmelo and Kevin Durant are big fans - Rookie Wire,Rookie Wire,Durant to Suns,2023-02-09,12,0.2263,POSITIVE,0.9986221790313721
2023-02-21,Why is acquisition of Kevin Durant such a big deal for the Phoenix Suns? - azcentral.com and The Arizona Republic,azcentral.com and The Arizona Republic,Durant to Suns,2023-02-09,12,0.0,NEGATIVE,-0.9938178658485413
2023-02-21,Suns' Kevin Durant on Carmelo Anthony: 'I Think He Has the Talent to Play in' NBA - Bleacher Report,Bleacher Report,Durant to Suns,2023-02-09,12,0.6369,POSITIVE,0.990420937538147
2023-02-21,Report: Durant targeting next week vs. Hornets for Suns' debut - Sportsnet.ca,Sportsnet.ca,Durant to Suns,2023-02-09,12,0.0,POSITIVE,0.9575895667076111
2023-02-21,"Mat Ishbia makes a daring claim about the Phoenix Suns after the Kevin Durant trade – ""This is not about just winning this year, we're going to win again in '27 and '29 and '31"" - Basketball Network",Basketball Network,Durant to Suns,2023-02-09,12,0.546,POSITIVE,0.9994600415229797
2023-02-21,“Players should have the right to do that” – Danny Green on teams' hypocrisy following Kevin Durant’s and Kyrie Irving’s trade requests - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,12,0.0,NEGATIVE,-0.9878458380699158
2023-02-21,Kevin Durant’s Dating History - OtakuKart,OtakuKart,Durant to Suns,2023-02-09,12,0.0,POSITIVE,0.9908368587493896
2023-02-22,"Kevin Durant scrimmages with Suns, but ruled out Friday vs. OKC - ESPN",ESPN,Durant to Suns,2023-02-09,13,0.0,NEGATIVE,-0.9552828669548035
2023-02-22,“He doesn’t deserve how he’s been treated” – Brian Windhorst thinks NBA history will unfairly punish Kevin Durant for his Brooklyn Nets exit - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,13,-0.5267,NEGATIVE,-0.9989988207817078
2023-02-22,Kevin Durant’s defensive ability opens up new possibilities for Suns - Arizona Sports,Arizona Sports,Durant to Suns,2023-02-09,13,0.34,POSITIVE,0.9994244575500488
2023-02-22,"Kevin Durant targeting March 1 for Suns debut, per sources: Will this latest Super Team work? - The New York Times",The New York Times,Durant to Suns,2023-02-09,13,0.5994,NEGATIVE,-0.9954522252082825
2023-02-22,Paolo Banchero was surprised to learn Carmelo and Kevin Durant are big fans - Rookie Wire,Rookie Wire,Durant to Suns,2023-02-09,13,0.2263,POSITIVE,0.9986221790313721
2023-02-22,Suns' Kevin Durant on Carmelo Anthony: 'I Think He Has the Talent to Play in' NBA - Bleacher Report,Bleacher Report,Durant to Suns,2023-02-09,13,0.6369,POSITIVE,0.990420937538147
2023-02-22,Report: Durant targeting next week vs. Hornets for Suns' debut - Sportsnet.ca,Sportsnet.ca,Durant to Suns,2023-02-09,13,0.0,POSITIVE,0.9575895667076111
2023-02-22,11 richest NBA Players - ranked by 2023 net worth - Audacy,Audacy,Durant to Suns,2023-02-09,13,0.6486,POSITIVE,0.9981160163879395
2023-02-22,NBA teams get ready to make 4th-quarter push for playoffs - Trinidad Express Newspapers,Trinidad Express Newspapers,Durant to Suns,2023-02-09,13,0.3612,NEGATIVE,-0.9803774952888489
2023-02-22,Kevin Durant to make Suns debut on March 1 - theallstar.io,theallstar.io,Durant to Suns,2023-02-09,13,0.0,POSITIVE,0.9925875067710876
2023-02-23,"Kevin Durant scrimmages with Suns, but ruled out Friday vs. OKC - ESPN",ESPN,Durant to Suns,2023-02-09,14,0.0,NEGATIVE,-0.9552828669548035
2023-02-23,Kevin Durant's MCL sprain will delay his expected debut with the Phoenix Suns - Axios,Axios,Durant to Suns,2023-02-09,14,-0.3182,NEGATIVE,-0.9993970394134521
2023-02-23,Brooklyn Nets’ Mikal Bridges embraces the Kevin Durant trade - Andscape,Andscape,Durant to Suns,2023-02-09,14,0.0,POSITIVE,0.998619794845581
2023-02-23,“He doesn’t deserve how he’s been treated” – Brian Windhorst thinks NBA history will unfairly punish Kevin Durant for his Brooklyn Nets exit - Basketball Network,Basketball Network,Durant to Suns,2023-02-09,14,-0.5267,NEGATIVE,-0.9989988207817078
2023-02-23,Kevin Durant’s defensive ability opens up new possibilities for Suns - Arizona Sports,Arizona Sports,Durant to Suns,2023-02-09,14,0.34,POSITIVE,0.9994244575500488
2023-02-23,"Is Kevin Durant playing tonight? Suns vs. Thunder time, TV channel and live stream for Friday NBA game - sportingnews.com",sportingnews.com,Durant to Suns,2023-02-09,14,0.2023,NEGATIVE,-0.9773455858230591
2023-02-23,"DiVincenzo's great reaction to facing KD, Warriors as rookie - NBC Sports Bay Area & California",NBC Sports Bay Area & California,Durant to Suns,2023-02-09,14,0.6249,POSITIVE,0.9971099495887756
2023-02-23,Nets' Mikal Bridges names his favorite player growing up — Kevin Durant - FOX Sports,FOX Sports,Durant to Suns,2023-02-09,14,0.5719,POSITIVE,0.9963195323944092
2023-02-23,Suns Star Devin Booker Channels Kevin Durant in Pointed Message - heavy.com,heavy.com,Durant to Suns,2023-02-09,14,0.0,NEGATIVE,-0.9570460319519043
2023-02-23,NBA Rumors: Suns and teams that could use Carmelo Anthony - bolavip.com,bolavip.com,Durant to Suns,2023-02-09,14,0.0,NEGATIVE,-0.9969868063926697
2023-02-23,OKC Thunder see Shai Gilgeous-Alexander appear on injury report - Thunderous Intentions,Thunderous Intentions,Durant to Suns,2023-02-09,14,-0.4215,NEGATIVE,-0.9475455284118652
2023-02-23,"“Less smiles, more seriousness” – Devin Booker and Deandre Ayton on the positive impact of Kevin Durant’s arrival - Basketball Network",Basketball Network,Durant to Suns,2023-02-09,14,0.7717,POSITIVE,0.9992306232452393
